"Date","Price","Open","High","Low","Vol.","Change %"
"07/15/2016","828.25","823.86","828.25","822.34","532.45M","0.28%"
"07/18/2016","769.58","807.56","811.10","754.28","1.29B","-7.08%"
"07/19/2016","761.78","762.20","783.38","758.50","1.13B","-1.01%"
"07/20/2016","749.03","765.01","767.84","745.97","848.65M","-1.67%"
"07/21/2016","715.95","741.97","741.97","715.38","958.13M","-4.42%"
"07/22/2016","717.38","727.28","728.02","704.26","844.69M","0.20%"
"07/25/2016","741.74","724.23","743.62","723.95","687.74M","3.40%"
"07/26/2016","736.89","747.75","748.32","732.09","681.60M","-0.65%"
"07/27/2016","750.76","739.71","750.76","737.58","730.24M","1.88%"
"07/28/2016","752.44","754.82","759.24","748.84","680.85M","0.22%"
"07/29/2016","754.06","753.07","756.15","744.74","590.36M","0.22%"
"08/01/2016","767.12","762.28","768.43","762.23","618.76M","1.73%"
"08/02/2016","758.04","767.00","768.38","757.88","709.15M","-1.18%"
"08/03/2016","745.52","756.90","758.19","741.42","623.56M","-1.65%"
"08/04/2016","761.26","747.65","761.26","742.55","704.37M","2.11%"
"08/05/2016","760.66","763.42","767.45","751.12","638.70M","-0.08%"
"08/08/2016","777.79","774.14","779.34","769.81","689.63M","2.25%"
"08/09/2016","785.25","779.08","788.25","777.11","1.02B","0.96%"
"08/10/2016","779.56","786.75","787.33","775.32","725.67M","-0.72%"
"08/11/2016","790.34","780.80","790.67","777.63","631.23M","1.38%"
"08/12/2016","782.29","793.01","793.67","780.31","626.96M","-1.02%"
"08/15/2016","784.73","787.19","790.41","782.45","477.34M","0.31%"
"08/16/2016","777.07","787.88","789.12","776.38","623.51M","-0.98%"
"08/17/2016","781.48","777.99","785.99","776.02","521.78M","0.57%"
"08/18/2016","779.71","787.07","788.81","776.62","511.87M","-0.23%"
"08/19/2016","781.46","780.04","782.14","772.74","428.47M","0.22%"
"08/22/2016","779.53","777.16","781.02","774.37","452.22M","-0.25%"
"08/23/2016","773.34","782.22","782.93","773.34","593.95M","-0.79%"
"08/24/2016","761.16","762.91","762.91","751.14","714.00M","-1.57%"
"08/25/2016","767.90","764.64","770.09","764.43","718.29M","0.89%"
"08/26/2016","771.20","767.31","772.85","762.20","604.82M","0.43%"
"08/29/2016","761.19","767.47","769.50","760.76","399.86M","-1.30%"
"08/31/2016","759.68","761.26","765.18","758.72","551.27M","-0.20%"
"09/01/2016","758.53","762.00","763.68","757.31","478.29M","-0.15%"
"09/02/2016","768.84","760.50","769.75","759.73","525.97M","1.36%"
"09/05/2016","777.92","773.33","778.45","772.80","500.83M","1.18%"
"09/06/2016","779.95","779.91","781.95","777.03","522.50M","0.26%"
"09/07/2016","776.43","782.11","782.94","774.77","466.03M","-0.45%"
"09/08/2016","778.43","778.67","781.95","774.48","503.88M","0.26%"
"09/09/2016","770.54","776.64","777.54","770.21","654.52M","-1.01%"
"09/16/2016","760.20","771.42","772.55","760.10","573.93M","-1.34%"
"09/19/2016","776.71","765.12","777.45","765.12","608.62M","2.17%"
"09/20/2016","773.13","776.55","777.14","770.14","669.71M","-0.46%"
"09/21/2016","779.16","774.53","781.36","771.57","687.86M","0.78%"
"09/22/2016","797.96","788.56","798.98","787.81","899.69M","2.41%"
"09/23/2016","797.56","797.91","800.87","795.15","670.75M","-0.05%"
"09/26/2016","767.26","762.44","769.52","761.48","883.21M","-3.80%"
"09/27/2016","771.61","769.72","774.84","766.52","655.95M","0.57%"
"09/28/2016","776.78","772.74","778.46","772.16","682.43M","0.67%"
"09/29/2016","770.77","778.08","778.57","767.93","745.85M","-0.77%"
"09/30/2016","764.88","766.83","767.71","761.71","543.87M","-0.76%"
"10/03/2016","772.25","769.24","774.45","769.24","575.35M","0.96%"
"10/04/2016","770.58","773.27","775.42","768.99","856.08M","-0.22%"
"10/05/2016","778.54","767.13","779.71","764.85","924.60M","1.03%"
"10/06/2016","778.95","781.91","786.06","778.42","765.01M","0.05%"
"10/07/2016","779.76","781.02","785.00","776.76","603.58M","0.10%"
"10/10/2016","778.35","782.97","785.06","776.83","808.06M","-0.18%"
"10/11/2016","776.44","777.74","778.90","772.80","845.21M","-0.25%"
"10/12/2016","774.61","779.04","781.00","771.46","828.68M","-0.24%"
"10/13/2016","768.10","774.70","776.02","766.13","867.79M","-0.84%"
"10/14/2016","775.54","770.91","776.77","767.57","738.52M","0.97%"
"10/17/2016","774.38","774.18","776.76","769.91","697.14M","-0.15%"
"10/18/2016","783.40","777.96","784.62","777.96","867.48M","1.16%"
"10/19/2016","792.10","786.76","792.78","785.44","746.07M","1.11%"
"10/20/2016","792.52","793.55","795.41","790.62","745.78M","0.05%"
"10/21/2016","788.44","793.11","793.35","787.12","547.19M","-0.51%"
"10/24/2016","799.33","792.42","800.65","792.05","587.62M","1.38%"
"10/25/2016","794.33","799.15","802.91","793.60","730.63M","-0.63%"
"10/26/2016","793.98","794.93","796.67","790.24","792.53M","-0.04%"
"10/27/2016","787.39","793.43","794.93","786.41","639.71M","-0.83%"
"10/28/2016","783.33","785.93","787.37","780.71","312.98M","-0.52%"
"10/31/2016","785.36","785.59","788.61","781.97","517.85M","0.26%"
"11/01/2016","774.29","788.02","789.57","773.77","736.65M","-1.41%"
"11/02/2016","771.72","773.41","776.12","771.56","561.76M","-0.33%"
"11/03/2016","766.81","773.25","775.55","766.12","587.00M","-0.64%"
"11/04/2016","742.67","758.05","759.92","742.39","954.16M","-3.15%"
"11/07/2016","756.82","752.02","759.00","752.02","693.61M","1.91%"
"11/08/2016","763.68","756.46","764.13","751.93","791.30M","0.91%"
"11/09/2016","762.09","745.62","762.60","745.09","1.06B","-0.21%"
"11/10/2016","763.60","768.81","771.08","763.60","832.12M","0.20%"
"11/11/2016","751.74","762.18","764.28","751.74","732.59M","-1.55%"
"11/14/2016","744.19","753.97","754.90","742.92","692.61M","-1.00%"
"11/15/2016","751.51","747.35","753.10","746.29","644.20M","0.98%"
"11/16/2016","747.59","753.47","754.11","743.99","605.75M","-0.52%"
"11/17/2016","751.36","749.91","756.89","748.57","638.52M","0.50%"
"11/18/2016","756.39","749.18","757.84","744.96","642.98M","0.67%"
"11/21/2016","755.44","758.81","759.38","751.94","552.84M","-0.13%"
"11/22/2016","758.12","755.30","762.16","754.15","549.22M","0.35%"
"11/23/2016","750.37","760.81","761.73","749.77","569.76M","-1.02%"
"11/24/2016","741.93","749.73","758.67","741.05","992.78M","-1.12%"
"11/25/2016","743.63","740.67","745.98","737.53","556.71M","0.23%"
"11/28/2016","749.90","750.00","753.33","749.07","518.66M","0.84%"
"11/29/2016","742.05","748.45","751.20","741.98","589.92M","-1.05%"
"11/30/2016","739.95","745.00","745.62","736.31","628.68M","-0.28%"
"12/01/2016","725.20","740.60","740.94","723.36","843.86M","-1.99%"
"12/02/2016","733.91","726.58","735.45","717.93","780.15M","1.20%"
"12/05/2016","736.00","730.69","741.70","730.14","660.80M","0.28%"
"12/06/2016","754.33","739.91","754.46","739.91","722.61M","2.49%"
"12/07/2016","760.31","754.34","761.24","751.94","753.91M","0.79%"
"12/08/2016","759.29","762.65","764.59","751.17","798.06M","-0.13%"
"12/09/2016","757.27","761.16","761.77","755.85","499.01M","-0.27%"
"12/12/2016","762.40","753.47","762.40","749.09","582.61M","0.68%"
"12/13/2016","769.95","765.33","770.16","762.69","651.58M","0.99%"
"12/14/2016","768.81","768.93","771.09","764.59","482.74M","-0.15%"
"12/15/2016","776.79","763.26","776.79","762.56","816.97M","1.04%"
"12/16/2016","775.90","778.03","779.04","774.25","625.47M","-0.11%"
"12/19/2016","771.58","777.41","779.37","771.58","529.74M","-0.56%"
"12/20/2016","778.08","770.09","778.75","768.84","513.96M","0.84%"
"12/21/2016","776.19","779.89","782.03","775.59","484.43M","-0.24%"
"12/22/2016","774.05","777.40","778.67","772.51","549.50M","-0.28%"
"12/23/2016","769.72","774.43","775.89","769.03","434.43M","-0.56%"
"12/26/2016","770.28","770.86","772.57","770.28","191.84M","0.07%"
"12/27/2016","766.99","771.64","772.66","765.93","355.03M","-0.43%"
"12/28/2016","775.48","766.88","775.49","765.14","435.77M","1.11%"
"12/29/2016","778.36","775.04","779.53","774.58","405.15M","0.37%"
"12/30/2016","781.39","779.60","783.72","777.65","370.37M","0.39%"
"01/02/2017","777.54","779.07","779.69","775.70","316.35M","-0.49%"
"01/03/2017","766.18","778.67","779.52","766.18","713.32M","-1.46%"
"01/04/2017","761.44","768.06","770.22","758.37","597.23M","-0.62%"
"01/05/2017","763.86","763.86","768.09","756.57","808.89M","0.32%"
"01/06/2017","771.07","762.60","771.50","761.45","512.23M","0.94%"
"01/09/2017","773.94","767.87","776.35","766.36","520.44M","0.37%"
"01/10/2017","773.94","771.96","777.33","771.42","771.51M","0.00%"
"01/11/2017","776.67","771.00","778.07","766.50","822.20M","0.35%"
"01/12/2017","808.91","779.92","810.90","779.00","1.45B","4.15%"
"01/13/2017","815.24","807.83","816.42","803.59","1.14B","0.78%"
"01/16/2017","817.12","816.62","821.60","813.45","835.62M","0.23%"
"01/17/2017","823.63","821.03","825.41","816.57","975.38M","0.80%"
"01/18/2017","827.79","825.11","828.95","821.19","1.02B","0.51%"
"01/19/2017","823.00","829.64","833.18","820.28","914.26M","-0.58%"
"01/20/2017","830.67","823.51","832.62","819.97","741.00M","0.93%"
"01/23/2017","830.48","834.30","835.76","829.00","742.63M","-0.02%"
"01/24/2017","842.08","831.96","842.62","828.80","965.62M","1.40%"
"01/25/2017","831.28","841.29","842.78","828.11","849.10M","-1.28%"
"01/26/2017","838.27","834.19","840.25","829.23","773.82M","0.84%"
"01/27/2017","838.27","835.79","842.09","834.42","710.40M","0.00%"
"01/30/2017","862.38","836.70","862.80","836.50","1.12B","2.88%"
"01/31/2017","862.96","862.94","867.17","859.25","1.06B","0.07%"
"02/01/2017","868.48","863.90","869.20","860.01","831.30M","0.64%"
"02/02/2017","873.94","871.67","876.75","868.19","1.11B","0.63%"
"02/03/2017","883.89","873.43","883.89","870.47","956.39M","1.14%"
"02/06/2017","873.58","891.22","895.38","873.40","1.11B","-1.17%"
"02/07/2017","874.77","871.55","880.75","868.77","903.16M","0.14%"
"02/08/2017","882.49","875.99","883.86","873.16","870.11M","0.88%"
"02/09/2017","888.30","883.83","890.05","878.46","966.20M","0.66%"
"02/10/2017","874.73","891.20","893.70","873.19","1.06B","-1.53%"
"02/13/2017","885.78","877.32","888.14","875.29","753.41M","1.26%"
"02/14/2017","880.82","888.49","888.71","875.05","1.00B","-0.56%"
"02/15/2017","878.82","882.94","885.40","877.26","773.42M","-0.23%"
"02/16/2017","881.87","882.46","884.64","879.98","641.68M","0.35%"
"02/17/2017","888.30","881.35","889.98","880.70","632.41M","0.73%"
"02/20/2017","885.88","894.59","895.83","884.68","709.98M","-0.27%"
"02/21/2017","889.65","887.20","892.83","887.20","626.72M","0.43%"
"02/22/2017","885.31","888.33","890.95","874.67","705.56M","-0.49%"
"02/23/2017","891.38","888.51","892.71","887.37","670.74M","0.69%"
"02/24/2017","882.58","892.02","892.42","878.93","638.98M","-0.99%"
"02/27/2017","877.65","884.17","885.47","877.06","523.02M","-0.56%"
"02/28/2017","874.78","877.41","880.13","872.45","848.09M","-0.33%"
"03/01/2017","893.20","877.20","893.44","876.39","971.90M","2.11%"
"03/02/2017","899.34","894.60","900.43","894.17","835.72M","0.69%"
"03/03/2017","897.22","898.53","898.80","893.65","802.51M","-0.24%"
"03/06/2017","910.45","900.65","914.38","900.65","743.03M","1.47%"
"03/07/2017","908.14","913.81","914.22","906.21","797.35M","-0.25%"
"03/08/2017","894.85","908.81","909.67","891.36","895.50M","-1.46%"
"03/09/2017","890.03","891.96","894.94","886.49","685.16M","-0.54%"
"03/10/2017","896.11","893.31","899.25","893.24","578.11M","0.68%"
"03/13/2017","894.30","895.51","896.75","889.21","593.54M","-0.20%"
"03/14/2017","891.37","895.73","896.10","890.95","641.24M","-0.33%"
"03/15/2017","894.46","893.73","900.14","893.73","671.08M","0.35%"
"03/16/2017","902.68","903.48","908.29","901.38","740.18M","0.92%"
"03/17/2017","904.91","905.35","908.44","901.02","676.95M","0.25%"
"03/20/2017","909.02","902.62","909.02","901.32","597.86M","0.45%"
"03/21/2017","906.06","911.85","914.97","904.40","924.36M","-0.33%"
"03/22/2017","898.09","899.82","901.82","892.77","867.70M","-0.88%"
"03/23/2017","897.64","901.21","901.94","896.01","653.08M","-0.05%"
"03/24/2017","903.83","898.69","903.83","896.57","559.67M","0.69%"
"03/27/2017","896.95","902.91","903.90","895.14","665.98M","-0.76%"
"03/28/2017","901.82","901.35","903.39","898.46","631.22M","0.54%"
"03/29/2017","892.70","892.43","895.04","888.19","717.20M","-1.01%"
"03/30/2017","892.82","894.28","896.51","891.13","562.14M","0.01%"
"03/31/2017","889.47","892.84","895.73","888.87","651.92M","-0.38%"
"04/03/2017","886.69","890.20","890.70","885.77","461.18M","-0.31%"
"04/04/2017","886.13","880.58","887.53","879.98","511.85M","-0.06%"
"04/05/2017","890.37","881.99","890.37","881.30","639.58M","0.48%"
"04/06/2017","886.79","885.80","888.96","885.28","585.24M","-0.40%"
"04/07/2017","884.97","883.64","888.41","883.51","597.81M","-0.21%"
"04/10/2017","912.40","887.66","913.43","887.31","945.49M","3.10%"
"04/11/2017","909.04","913.04","918.32","908.36","839.50M","-0.37%"
"04/12/2017","909.52","912.56","915.43","909.52","740.10M","0.05%"
"04/13/2017","898.71","912.01","912.85","897.36","703.21M","-1.19%"
"04/14/2017","900.64","896.81","905.66","893.47","502.36M","0.21%"
"04/17/2017","906.54","907.31","909.92","900.52","675.90M","0.66%"
"04/18/2017","913.74","904.73","919.82","903.97","810.23M","0.79%"
"04/19/2017","908.04","915.83","918.89","904.34","947.66M","-0.62%"
"04/20/2017","920.39","911.66","921.17","911.48","776.14M","1.36%"
"04/21/2017","924.24","926.52","929.09","923.26","719.68M","0.42%"
"04/24/2017","938.03","929.20","938.03","927.71","849.44M","1.49%"
"04/25/2017","946.35","942.17","946.35","931.88","933.83M","0.89%"
"04/26/2017","945.22","946.73","950.39","942.84","899.69M","-0.12%"
"04/27/2017","942.82","946.98","951.96","942.07","761.29M","-0.25%"
"04/28/2017","946.55","944.23","949.65","939.46","763.38M","0.40%"
"05/02/2017","943.56","949.94","953.59","943.12","723.14M","-0.32%"
"05/03/2017","938.63","943.96","946.65","936.55","735.87M","-0.52%"
"05/04/2017","930.38","937.07","940.73","930.00","788.45M","-0.88%"
"05/05/2017","939.28","931.14","941.07","931.14","778.15M","0.96%"
"05/08/2017","938.33","943.33","945.31","937.17","815.06M","-0.10%"
"05/09/2017","953.23","938.45","953.48","936.73","831.36M","1.59%"
"05/10/2017","961.94","951.15","961.94","949.69","971.04M","0.91%"
"05/11/2017","951.14","964.74","964.91","950.15","929.87M","-1.12%"
"05/12/2017","949.96","952.87","957.42","946.84","781.61M","-0.12%"
"05/15/2017","955.88","955.69","958.25","952.10","611.00M","0.62%"
"05/16/2017","961.62","960.14","963.57","957.16","894.55M","0.60%"
"05/17/2017","957.25","959.15","966.29","953.97","1.14B","-0.45%"
"05/18/2017","951.47","954.70","956.28","943.64","932.46M","-0.60%"
"05/22/2017","964.00","958.55","964.68","958.55","914.38M","1.32%"
"05/23/2017","977.17","962.33","977.76","961.43","995.76M","1.37%"
"05/24/2017","983.14","977.33","987.95","977.01","1.23B","0.61%"
"05/25/2017","977.13","982.01","982.22","973.94","1.12B","-0.61%"
"05/26/2017","975.33","977.34","979.88","971.78","877.28M","-0.18%"
"05/29/2017","977.26","976.95","981.82","974.62","582.83M","0.20%"
"05/30/2017","973.48","978.30","979.58","971.47","869.36M","-0.39%"
"05/31/2017","975.42","978.36","984.44","974.13","999.67M","0.20%"
"06/01/2017","973.66","978.54","978.76","969.26","804.98M","-0.18%"
"06/02/2017","988.68","981.03","988.68","979.93","708.49M","1.54%"
"06/05/2017","981.92","991.50","992.78","978.60","930.60M","-0.68%"
"06/06/2017","983.32","982.13","985.57","977.40","847.94M","0.14%"
"06/07/2017","976.17","984.49","987.87","974.70","997.94M","-0.73%"
"06/08/2017","979.78","979.12","980.50","975.52","752.09M","0.37%"
"06/09/2017","989.43","984.04","992.77","984.04","815.32M","0.98%"
"06/12/2017","994.42","989.15","997.07","989.01","843.14M","0.50%"
"06/13/2017","993.00","997.42","1,000.01","988.88","962.33M","-0.14%"
"06/14/2017","996.36","994.76","999.21","990.95","1.04B","0.34%"
"06/15/2017","987.37","991.81","992.63","984.92","794.80M","-0.90%"
"06/16/2017","981.93","987.58","990.22","979.30","637.55M","-0.55%"
"06/19/2017","993.32","987.36","993.32","987.36","804.96M","1.16%"
"06/20/2017","992.69","996.66","998.53","990.42","720.04M","-0.06%"
"06/21/2017","993.90","991.80","996.52","987.23","681.97M","0.12%"
"06/22/2017","1,000.72","998.01","1,001.07","995.08","677.69M","0.69%"
"06/23/2017","996.39","1,001.80","1,002.66","996.01","605.43M","-0.43%"
"06/28/2017","1,006.18","994.39","1,006.18","994.19","803.26M","0.98%"
"06/29/2017","1,001.90","1,009.17","1,009.91","1,000.09","815.42M","-0.43%"
"06/30/2017","1,004.40","1,000.32","1,007.78","998.26","769.51M","0.25%"
"07/03/2017","1,005.22","1,006.39","1,009.58","1,004.38","691.86M","0.08%"
"07/04/2017","1,012.08","1,005.39","1,012.46","1,004.49","847.24M","0.68%"
"07/05/2017","1,007.44","1,012.96","1,014.16","1,007.44","725.34M","-0.46%"
"07/06/2017","1,006.27","1,008.55","1,013.31","1,003.20","969.15M","-0.12%"
"07/07/2017","1,000.84","1,007.18","1,008.39","1,000.84","571.12M","-0.54%"
"07/10/2017","1,010.97","1,005.89","1,011.81","1,005.89","552.19M","1.01%"
"07/11/2017","1,031.83","1,011.35","1,035.59","1,010.23","1.15B","2.06%"
"07/12/2017","1,038.10","1,031.86","1,042.83","1,030.53","1.04B","0.61%"
"07/13/2017","1,042.10","1,039.42","1,049.15","1,037.73","870.75M","0.39%"
"07/14/2017","1,051.76","1,044.21","1,052.00","1,043.07","710.94M","0.93%"
"07/17/2017","1,062.17","1,053.62","1,064.02","1,051.98","815.43M","0.99%"
"07/18/2017","1,057.18","1,062.30","1,062.45","1,055.86","730.22M","-0.47%"
"07/19/2017","1,074.18","1,061.44","1,075.64","1,061.44","984.25M","1.61%"
"07/20/2017","1,067.36","1,076.09","1,077.50","1,066.28","961.67M","-0.63%"
"07/21/2017","1,068.43","1,064.71","1,071.87","1,060.51","818.81M","0.10%"
"07/24/2017","1,067.11","1,072.13","1,075.08","1,065.75","798.62M","-0.12%"
"07/25/2017","1,070.41","1,070.78","1,075.20","1,069.57","844.44M","0.31%"
"07/26/2017","1,072.06","1,072.06","1,075.88","1,070.08","892.08M","0.15%"
"07/27/2017","1,083.92","1,078.08","1,086.06","1,078.08","1.07B","1.11%"
"07/28/2017","1,077.00","1,082.99","1,082.99","1,075.77","968.69M","-0.64%"
"07/31/2017","1,075.31","1,079.21","1,081.84","1,073.88","859.48M","-0.16%"
"08/01/2017","1,061.47","1,078.85","1,079.99","1,060.92","1.04B","-1.29%"
"08/02/2017","1,065.25","1,063.43","1,068.39","1,059.76","924.01M","0.36%"
"08/03/2017","1,071.54","1,070.67","1,073.95","1,068.93","859.65M","0.59%"
"08/04/2017","1,085.45","1,073.15","1,086.49","1,072.87","854.09M","1.30%"
"08/07/2017","1,097.81","1,091.05","1,099.48","1,091.05","971.23M","1.14%"
"08/08/2017","1,096.39","1,100.10","1,103.22","1,094.34","1.14B","-0.13%"
"08/09/2017","1,087.15","1,093.17","1,093.17","1,084.97","1.07B","-0.84%"
"08/10/2017","1,078.00","1,089.35","1,094.15","1,078.00","946.79M","-0.84%"
"08/11/2017","1,069.63","1,074.04","1,075.34","1,060.76","1.15B","-0.78%"
"08/14/2017","1,095.37","1,079.07","1,096.08","1,079.07","1.40B","2.41%"
"08/15/2017","1,069.13","1,100.15","1,102.33","1,069.13","1.67B","-2.40%"
"08/16/2017","1,068.62","1,071.23","1,079.24","1,049.39","1.45B","-0.05%"
